id_department,department_name,terrain_area,old_antenna,new_antenna_type
9,Casanare,616400,14,a
32,Vichada,1986400,16,c
4,Atlantico,1342200,12,c
25,Risaralda,1060800,2,a
19,Magdalena,656200,7,c
13,Cordoba,1533200,19,b
19,Magdalena,152800,13,c
1,Amazonas,470000,0,a
17,Huila,1663400,29,b
30,Valle del Cauca,254000,9,a
28,Sucre,1348600,26,b
19,Magdalena,1913000,24,c
3,Arauca,1109200,18,c
10,Cauca,160200,14,e
14,Cundinamarca,1515000,16,d
8,Caqueta,1072400,28,d
3,Arauca,356000,19,a
17,Huila,1167600,24,a
11,Cesar,770200,30,e
25,Risaralda,1224600,4,d
26,San Andres y Providencia,1083800,23,d
26,San Andres y Providencia,1735600,11,b
25,Risaralda,1661400,15,a
28,Sucre,1601800,26,a
10,Cauca,162000,0,a
14,Cundinamarca,255800,13,d
7,Caldas,962800,15,c
13,Cordoba,1326200,9,b
26,San Andres y Providencia,61200,9,d
32,Vichada,1422200,19,d
30,Valle del Cauca,863600,6,d
7,Caldas,1726400,26,c
25,Risaralda,306000,4,d
6,Boyaca,1673000,3,c
6,Boyaca,1779000,7,d
6,Boyaca,222800,30,d
28,Sucre,1959200,11,a
29,Tolima,1027600,15,b
13,Cordoba,1869400,20,a
30,Valle del Cauca,701600,28,b
31,Vaupes,1942400,21,e
16,Guaviare,1873800,25,d
10,Cauca,1886400,22,c
5,Bolivar,833200,12,d
27,Santander,1471000,17,d
32,Vichada,1754800,6,d
19,Magdalena,489200,2,e
30,Valle del Cauca,2600,1,a
24,Quindio,828200,21,e
25,Risaralda,1051600,10,d
32,Vichada,161600,3,d
15,Guainia,1174000,7,c
28,Sucre,899000,4,c
24,Quindio,14400,10,d
1,Amazonas,1392600,20,d
19,Magdalena,1269600,22,b
25,Risaralda,1928000,10,c
2,Antioquia,872000,28,b
24,Quindio,1326400,25,a
19,Magdalena,179200,9,d
16,Guaviare,1920400,28,a
29,Tolima,488200,0,e
18,La Guajira,1035600,17,e
22,Norte de Santander,295600,20,d
5,Bolivar,1110400,4,d
21,Narino,1523200,0,c
5,Bolivar,1836600,1,d
12,Choco,1682800,10,b
28,Sucre,756400,13,d
10,Cauca,1846000,14,c
7,Caldas,313000,5,a
28,Sucre,1011400,14,a
27,Santander,1328000,5,b
27,Santander,272400,29,d
32,Vichada,460400,3,c
14,Cundinamarca,121400,5,c
25,Risaralda,837600,6,a
5,Bolivar,1578200,25,c
4,Atlantico,1101200,5,d
5,Bolivar,109200,11,b
6,Boyaca,1411800,13,c
30,Valle del Cauca,1765200,28,a
1,Amazonas,1844200,6,a
27,Santander,1019200,2,c
14,Cundinamarca,832600,26,e
14,Cundinamarca,364600,7,b
31,Vaupes,1790600,25,d
13,Cordoba,594200,1,b
22,Norte de Santander,1913600,11,c
18,La Guajira,438200,15,e
3,Arauca,1512200,14,d
30,Valle del Cauca,836800,10,a
24,Quindio,1664200,3,b
28,Sucre,1800400,18,e
22,Norte de Santander,188800,16,e
8,Caqueta,844000,7,e
4,Atlantico,988400,7,e
23,Putumayo,632200,14,d
17,Huila,306200,5,e
22,Norte de Santander,520800,13,a
10,Cauca,1616600,30,c
9,Casanare,624200,4,a
28,Sucre,1496400,2,d
20,Meta,1619200,10,b
26,San Andres y Providencia,1120600,15,d
28,Sucre,24000,7,d
27,Santander,1672800,2,a
2,Antioquia,1939800,13,d
28,Sucre,574600,1,a
19,Magdalena,240800,25,e
1,Amazonas,430600,7,a
16,Guaviare,540600,30,c
14,Cundinamarca,1042200,27,c
18,La Guajira,590000,30,a
24,Quindio,207200,5,c
29,Tolima,850800,6,c
24,Quindio,1231000,25,b
6,Boyaca,965400,2,d
7,Caldas,724000,12,c
17,Huila,21000,11,b
11,Cesar,1219800,14,b
24,Quindio,625200,18,b
17,Huila,1772800,22,d
3,Arauca,17400,11,d
24,Quindio,1538400,1,c
1,Amazonas,1452800,14,c
3,Arauca,260600,3,c
10,Cauca,1796400,20,c
24,Quindio,771800,22,c
14,Cundinamarca,683000,16,c
24,Quindio,1804800,3,a
9,Casanare,1830000,25,c
17,Huila,1820000,8,a
9,Casanare,1386800,1,a
13,Cordoba,117200,18,c
17,Huila,1760200,8,e
19,Magdalena,78000,26,e
14,Cundinamarca,140400,12,b
25,Risaralda,928800,0,e
21,Narino,827000,9,b
15,Guainia,1586800,1,c
32,Vichada,67800,23,e
11,Cesar,1974400,22,e
20,Meta,1201600,14,a
9,Casanare,1101800,13,e
11,Cesar,229800,0,d
29,Tolima,1718400,21,a
10,Cauca,346200,29,d
18,La Guajira,1173800,21,b
7,Caldas,1563000,16,b
23,Putumayo,1846200,5,a
5,Bolivar,824200,12,b
20,Meta,1467200,16,b
20,Meta,210000,19,e
23,Putumayo,1903600,18,c
20,Meta,679600,20,d
12,Choco,553800,8,c
16,Guaviare,1654000,18,c
24,Quindio,1079200,23,e
14,Cundinamarca,1126000,29,d
15,Guainia,736400,23,c
25,Risaralda,701200,8,c
24,Quindio,679600,24,e
17,Huila,154200,29,a
24,Quindio,1360600,21,a
10,Cauca,1082800,19,c
32,Vichada,1198000,14,c
9,Casanare,731200,25,b
26,San Andres y Providencia,1038800,25,e
19,Magdalena,561600,12,d
12,Choco,1015200,1,d
29,Tolima,1190800,11,e
31,Vaupes,583200,27,b
21,Narino,1127200,29,a
17,Huila,725400,25,b
25,Risaralda,1776800,0,d
28,Sucre,320800,0,b
28,Sucre,672400,11,d
30,Valle del Cauca,335600,4,a
24,Quindio,1802000,16,b
18,La Guajira,1747600,6,e
27,Santander,1899800,26,a
25,Risaralda,827000,0,d
3,Arauca,1172600,14,e
21,Narino,1186200,14,c
15,Guainia,349600,1,a
25,Risaralda,6200,20,b
31,Vaupes,1440200,4,c
3,Arauca,569000,10,c
20,Meta,10200,8,e
31,Vaupes,1438000,23,e
3,Arauca,393200,13,c
3,Arauca,532600,29,a
18,La Guajira,1799400,6,b
13,Cordoba,650800,21,a
27,Santander,159600,13,c
12,Choco,645400,16,d
1,Amazonas,1914600,11,d
29,Tolima,70600,20,c
4,Atlantico,1111600,16,e
7,Caldas,631400,10,d
27,Santander,1475600,14,d
25,Risaralda,1277200,30,e
21,Narino,844600,22,b
17,Huila,1735400,0,e
7,Caldas,939600,27,d
24,Quindio,123000,5,c
1,Amazonas,112600,12,a
3,Arauca,1824200,10,b
17,Huila,455400,25,a
20,Meta,41200,3,c
6,Boyaca,372600,21,e
31,Vaupes,87400,19,d
23,Putumayo,267200,20,c
1,Amazonas,1522400,11,c
11,Cesar,616400,21,d
22,Norte de Santander,142200,18,a
1,Amazonas,171400,21,d
24,Quindio,1152600,23,e
4,Atlantico,982400,3,d
2,Antioquia,720000,7,a
8,Caqueta,1778600,27,e
27,Santander,1198200,0,a
8,Caqueta,367200,4,a
32,Vichada,1981000,0,e
15,Guainia,66800,21,a
10,Cauca,1080200,0,e
21,Narino,1351200,27,d
11,Cesar,1004800,26,c
2,Antioquia,1749400,4,b
12,Choco,1299800,22,e
31,Vaupes,314800,21,c
22,Norte de Santander,770000,27,a
5,Bolivar,86600,24,d
28,Sucre,178000,12,e
29,Tolima,309200,28,c
29,Tolima,131400,12,e
24,Quindio,143000,28,e
29,Tolima,232800,6,b
27,Santander,1772200,30,a
31,Vaupes,1330800,8,e
25,Risaralda,1006600,0,c
32,Vichada,149800,16,c
10,Cauca,1356800,14,d
27,Santander,552800,0,a
22,Norte de Santander,1972600,29,b
16,Guaviare,813600,5,e
7,Caldas,103800,19,b
23,Putumayo,689600,11,c
17,Huila,393000,16,b
10,Cauca,580000,29,e
30,Valle del Cauca,1684400,14,d
24,Quindio,571800,0,b
5,Bolivar,1488200,6,b
12,Choco,204600,2,a
3,Arauca,1509800,24,d
4,Atlantico,1271800,16,e
12,Choco,1693400,29,d
10,Cauca,1459600,9,b
32,Vichada,434200,25,c
18,La Guajira,1918600,29,b
30,Valle del Cauca,459800,27,e
6,Boyaca,667400,20,a
29,Tolima,410800,7,e
26,San Andres y Providencia,1291800,10,a
15,Guainia,1158000,5,b
21,Narino,984400,23,b
4,Atlantico,1004200,26,b
24,Quindio,72000,4,a
28,Sucre,746800,10,c
10,Cauca,365000,0,d
4,Atlantico,220200,25,c
9,Casanare,980400,27,a
1,Amazonas,550000,4,a
6,Boyaca,1252000,3,a
24,Quindio,1853400,13,c
16,Guaviare,664800,1,b
18,La Guajira,959400,10,b
26,San Andres y Providencia,1294000,2,e
12,Choco,85600,25,b
22,Norte de Santander,1779400,3,a
21,Narino,900600,24,e
16,Guaviare,1123800,2,c
32,Vichada,72000,15,c
15,Guainia,1703800,24,b
19,Magdalena,1728600,15,c
19,Magdalena,1337600,19,b
4,Atlantico,1257200,2,e
7,Caldas,1169200,7,a
29,Tolima,1958200,2,d
13,Cordoba,1230000,24,c
13,Cordoba,1761600,22,c
29,Tolima,107200,11,e
22,Norte de Santander,783600,22,e
19,Magdalena,1095400,12,e
11,Cesar,633600,7,c
18,La Guajira,643600,22,d
7,Caldas,1131200,28,b
21,Narino,740800,11,a
11,Cesar,1861000,17,a
12,Choco,1950000,0,a
4,Atlantico,1027600,21,a
23,Putumayo,1144400,16,c
1,Amazonas,1727800,12,a
27,Santander,572600,26,c
1,Amazonas,592600,21,b
13,Cordoba,1929000,7,d
10,Cauca,393200,16,b
3,Arauca,454800,30,d
1,Amazonas,1068000,20,e
24,Quindio,1311200,1,d
23,Putumayo,270600,12,d
4,Atlantico,1075800,11,d
22,Norte de Santander,1356200,5,b
3,Arauca,2200,5,e
16,Guaviare,1090400,17,c
21,Narino,153400,12,b
9,Casanare,733800,23,b
24,Quindio,1437200,27,c
20,Meta,1151400,13,d
14,Cundinamarca,707200,25,e
6,Boyaca,1653400,23,e
11,Cesar,570400,29,b
13,Cordoba,320600,23,b
3,Arauca,33200,8,e
2,Antioquia,562200,10,c
18,La Guajira,663000,19,d
2,Antioquia,1881000,9,a
9,Casanare,1836000,20,d
19,Magdalena,1375600,4,a
23,Putumayo,604600,29,b
19,Magdalena,1528400,2,d
22,Norte de Santander,1484600,24,d
5,Bolivar,1717800,29,a
21,Narino,1492800,28,b
32,Vichada,660400,24,b
29,Tolima,716200,27,b
13,Cordoba,243400,21,d
2,Antioquia,780800,7,a
4,Atlantico,1169000,10,a
13,Cordoba,547200,8,a
25,Risaralda,894600,2,b
11,Cesar,1767200,4,a
29,Tolima,349800,7,d
17,Huila,1926600,8,b
10,Cauca,1856800,7,e
6,Boyaca,1470200,11,d
17,Huila,517800,4,e
21,Narino,120000,9,a
32,Vichada,432200,23,e
11,Cesar,253000,28,c
16,Guaviare,1441600,23,c
7,Caldas,885600,18,b
6,Boyaca,151600,9,a
12,Choco,1786400,11,e
19,Magdalena,1188600,26,a
22,Norte de Santander,870600,29,c
24,Quindio,1361000,23,a
28,Sucre,1301000,28,c
7,Caldas,1684800,16,a
13,Cordoba,1209600,12,a
13,Cordoba,1309200,5,b
17,Huila,1734400,13,b
10,Cauca,575400,27,c
3,Arauca,149000,19,c
1,Amazonas,1951200,21,b
32,Vichada,702600,26,c
27,Santander,1023200,29,a
6,Boyaca,1832800,9,b
27,Santander,798600,9,c
20,Meta,1233600,15,d
18,La Guajira,1151000,6,e
15,Guainia,332200,4,d
25,Risaralda,711400,5,d
26,San Andres y Providencia,446200,21,b
21,Narino,981800,19,c
24,Quindio,325200,22,c
1,Amazonas,304000,14,a
19,Magdalena,1404200,18,d
11,Cesar,1554000,18,c
16,Guaviare,1691400,13,b
11,Cesar,650200,15,b
15,Guainia,447400,1,e
5,Bolivar,691800,21,d
6,Boyaca,665600,20,b
27,Santander,264600,16,a
1,Amazonas,806400,14,b
32,Vichada,1685600,13,b
22,Norte de Santander,1115200,3,e
6,Boyaca,509800,6,d
4,Atlantico,1888800,8,a
13,Cordoba,1169400,14,c
9,Casanare,1854400,22,c
19,Magdalena,439400,20,d
31,Vaupes,879800,21,e
18,La Guajira,1103000,15,c
23,Putumayo,987600,9,b
18,La Guajira,1245000,2,d
9,Casanare,277400,8,c
16,Guaviare,1748800,2,c
13,Cordoba,1835000,28,a
2,Antioquia,795600,2,a
29,Tolima,868600,12,c
1,Amazonas,1196600,28,e
21,Narino,850000,9,e
30,Valle del Cauca,103200,14,a
1,Amazonas,1455400,10,e
4,Atlantico,498400,5,b
31,Vaupes,265600,19,a
25,Risaralda,1755800,13,d
5,Bolivar,368400,10,a
5,Bolivar,1884600,14,d
29,Tolima,160400,5,e
22,Norte de Santander,140600,16,a
25,Risaralda,607400,18,b
31,Vaupes,54400,8,d
27,Santander,1325000,27,c
28,Sucre,1278000,1,a
25,Risaralda,919800,7,e
17,Huila,1340000,11,a
18,La Guajira,1778800,24,b
27,Santander,1402600,18,e
14,Cundinamarca,2200,16,a
22,Norte de Santander,1446600,22,d
28,Sucre,61000,0,d
3,Arauca,1242600,16,c
26,San Andres y Providencia,494600,15,e
18,La Guajira,1423400,17,c
4,Atlantico,112000,21,b
11,Cesar,1842200,20,d
27,Santander,847400,10,e
14,Cundinamarca,1701600,24,d
13,Cordoba,1712000,8,d
8,Caqueta,1412800,25,a
13,Cordoba,1533600,29,b
18,La Guajira,784200,9,a
23,Putumayo,435800,10,c
22,Norte de Santander,16400,1,d
27,Santander,1315400,4,a
2,Antioquia,1327200,0,d
21,Narino,996000,10,a
8,Caqueta,38800,3,c
29,Tolima,452000,28,b
11,Cesar,1884600,16,d
24,Quindio,1403600,12,d
21,Narino,473000,11,a
7,Caldas,1131800,0,a
9,Casanare,1242000,30,a
23,Putumayo,327000,30,c
31,Vaupes,1849800,20,e
1,Amazonas,1319400,30,b
23,Putumayo,12600,11,a
7,Caldas,1870200,5,b
14,Cundinamarca,272400,3,b
3,Arauca,1677000,27,a
21,Narino,589400,1,b
27,Santander,1242400,6,b
32,Vichada,1207600,1,a
28,Sucre,386200,26,e
10,Cauca,423000,6,e
18,La Guajira,684400,11,a
22,Norte de Santander,627200,11,a
20,Meta,485800,0,d
10,Cauca,290600,18,c
2,Antioquia,1125000,8,d
3,Arauca,1001200,11,c
12,Choco,175800,16,b
22,Norte de Santander,1081800,12,c
22,Norte de Santander,1579000,5,e
4,Atlantico,1588600,15,e
3,Arauca,1625400,25,d
16,Guaviare,1276800,26,d
27,Santander,279200,26,e
15,Guainia,1474000,5,a
6,Boyaca,579800,26,d
14,Cundinamarca,635200,14,d
23,Putumayo,146600,21,d
29,Tolima,115800,13,a
11,Cesar,1201200,27,d
4,Atlantico,745800,28,d
8,Caqueta,1140200,16,c
24,Quindio,1543400,11,b
6,Boyaca,1394600,11,c
32,Vichada,556600,27,b
9,Casanare,191400,29,e
13,Cordoba,552800,12,b
28,Sucre,1202000,25,b
23,Putumayo,1692400,5,d
4,Atlantico,1762800,0,a
4,Atlantico,153200,3,c
27,Santander,334800,12,c
16,Guaviare,1644800,27,a
9,Casanare,975000,21,a
11,Cesar,630000,18,e
3,Arauca,1214600,9,b
2,Antioquia,1548000,3,e
21,Narino,1931200,7,a
3,Arauca,1375000,4,d
17,Huila,879800,1,b
26,San Andres y Providencia,71200,29,c
11,Cesar,515400,21,c
8,Caqueta,1049000,8,d
14,Cundinamarca,1399600,10,d
28,Sucre,242400,16,b
12,Choco,454800,5,b
10,Cauca,467000,13,c
12,Choco,1394400,13,b
6,Boyaca,837800,0,e
21,Narino,573400,30,c
6,Boyaca,230600,14,e
2,Antioquia,1288000,28,e
22,Norte de Santander,1571400,18,a
10,Cauca,1149200,5,d
10,Cauca,1607200,11,a
29,Tolima,151200,29,c
21,Narino,683600,24,c
24,Quindio,398000,11,c
29,Tolima,1793400,0,e
8,Caqueta,639800,26,a
3,Arauca,1733400,20,d
19,Magdalena,632800,5,d
15,Guainia,1252800,21,d
8,Caqueta,1755000,1,d
2,Antioquia,327400,17,a
29,Tolima,1131400,29,e
31,Vaupes,205000,17,c
16,Guaviare,1553000,10,c
32,Vichada,1756600,2,d
11,Cesar,749400,17,e
12,Choco,1583200,21,d
32,Vichada,519200,25,a
28,Sucre,646800,7,d
21,Narino,793400,24,c
9,Casanare,795400,16,c
13,Cordoba,95600,16,c
6,Boyaca,665800,1,e
30,Valle del Cauca,222000,19,d
10,Cauca,221200,5,a
29,Tolima,1973400,18,c
2,Antioquia,1121800,15,b
19,Magdalena,1070600,25,c
23,Putumayo,1149600,24,b
3,Arauca,1908000,29,b
9,Casanare,385800,18,b
19,Magdalena,433400,2,c
20,Meta,738800,11,d
24,Quindio,1326200,30,a
13,Cordoba,1928200,15,c
15,Guainia,872400,7,b
30,Valle del Cauca,630800,22,b
13,Cordoba,241600,2,d
10,Cauca,1041400,19,e
4,Atlantico,1473600,1,b
23,Putumayo,1739800,22,e
22,Norte de Santander,1532800,22,b
9,Casanare,1972600,15,a
31,Vaupes,1031000,4,c
26,San Andres y Providencia,1749200,2,a
31,Vaupes,1336000,0,d
12,Choco,1098800,23,d
19,Magdalena,1217800,18,e
31,Vaupes,1562800,25,a
13,Cordoba,1708800,25,b
3,Arauca,319800,6,d
22,Norte de Santander,647800,15,c
6,Boyaca,1380400,14,b
16,Guaviare,362400,23,d
23,Putumayo,1470600,19,c
8,Caqueta,471200,5,e
17,Huila,1216000,25,d
24,Quindio,1109800,18,b
19,Magdalena,1635400,13,e
5,Bolivar,1905400,21,d
25,Risaralda,873200,0,a
8,Caqueta,411000,14,d
2,Antioquia,711000,21,d
15,Guainia,838200,11,b
16,Guaviare,452600,8,e
6,Boyaca,1087400,1,c
17,Huila,400800,27,b
7,Caldas,1581400,4,a
21,Narino,1099800,29,c
23,Putumayo,1620400,23,b
22,Norte de Santander,1371200,11,e
29,Tolima,1417600,17,d
20,Meta,1471600,18,d
24,Quindio,1981400,2,e
17,Huila,1907400,30,c
28,Sucre,1330800,5,b
6,Boyaca,1262400,16,a
25,Risaralda,1798400,25,a
18,La Guajira,1835400,18,b
1,Amazonas,1900600,8,a
29,Tolima,1534400,4,c
16,Guaviare,581400,21,e
27,Santander,1232800,21,e
23,Putumayo,1187400,3,d
3,Arauca,52000,9,a
3,Arauca,517600,17,a
16,Guaviare,816800,22,d
16,Guaviare,1884800,23,a
25,Risaralda,1638000,20,d
20,Meta,1796200,21,e
9,Casanare,392000,3,c
20,Meta,540200,8,a
3,Arauca,1892800,30,a
4,Atlantico,206800,9,b
19,Magdalena,455200,27,a
25,Risaralda,488600,29,e
22,Norte de Santander,724800,12,c
28,Sucre,1296200,1,a
26,San Andres y Providencia,420600,27,c
20,Meta,146600,26,c
23,Putumayo,1413400,1,b
20,Meta,76800,20,d
15,Guainia,1682400,7,d
12,Choco,1750400,2,d
16,Guaviare,87400,8,b
10,Cauca,561000,4,e
22,Norte de Santander,348400,11,a
20,Meta,1421400,23,b
2,Antioquia,1801800,1,b
3,Arauca,758000,27,c
22,Norte de Santander,492800,30,b
26,San Andres y Providencia,102800,7,a
25,Risaralda,1235200,30,d
21,Narino,834200,27,a
26,San Andres y Providencia,1300000,24,d
24,Quindio,517000,29,b
19,Magdalena,814000,29,c
11,Cesar,971000,19,e
11,Cesar,879600,20,d
25,Risaralda,1682800,12,b
6,Boyaca,172800,8,e
22,Norte de Santander,1504800,0,b
10,Cauca,1506200,24,b
12,Choco,663600,7,b
3,Arauca,341600,10,d
20,Meta,1027400,3,e
6,Boyaca,1232800,21,b
17,Huila,355200,23,d
5,Bolivar,1492200,10,c
7,Caldas,1013800,23,e
17,Huila,499800,11,a
13,Cordoba,1925000,4,a
13,Cordoba,547000,13,c
18,La Guajira,1109000,22,d
13,Cordoba,135800,26,c
24,Quindio,378000,9,e
15,Guainia,428000,22,e
14,Cundinamarca,56400,18,e
22,Norte de Santander,1008600,10,d
6,Boyaca,1947000,3,e
16,Guaviare,1332000,18,d
22,Norte de Santander,748600,29,a
18,La Guajira,338600,11,e
7,Caldas,76600,7,c
28,Sucre,841800,6,b
32,Vichada,480400,26,a
21,Narino,509400,19,a
15,Guainia,778600,15,b
5,Bolivar,528400,17,b
14,Cundinamarca,1839200,27,b
21,Narino,1500600,23,c
21,Narino,662400,13,d
2,Antioquia,1363600,13,b
29,Tolima,1903800,8,a
28,Sucre,295200,20,d
20,Meta,719800,0,e
4,Atlantico,1021200,26,b
14,Cundinamarca,106600,4,c
14,Cundinamarca,619000,1,b
11,Cesar,271000,21,e
22,Norte de Santander,697400,21,a
8,Caqueta,118000,0,c
16,Guaviare,1382800,0,c
28,Sucre,786800,4,c
4,Atlantico,166200,18,a
30,Valle del Cauca,1903600,9,d
24,Quindio,1349600,11,a
18,La Guajira,1206400,11,a
13,Cordoba,1527800,16,c
27,Santander,1345800,17,c
18,La Guajira,1474800,15,b
18,La Guajira,1399400,9,e
16,Guaviare,512600,13,a
25,Risaralda,1668200,28,b
20,Meta,1893200,2,d
10,Cauca,649400,12,a
7,Caldas,220800,12,d
11,Cesar,1733200,22,c
31,Vaupes,589200,1,e
4,Atlantico,488200,30,d
13,Cordoba,1361400,3,d
28,Sucre,1298200,7,d
31,Vaupes,1416600,16,d
15,Guainia,611200,20,a
13,Cordoba,1955200,8,a
12,Choco,1123200,13,e
3,Arauca,1450800,1,e
16,Guaviare,341200,2,b
11,Cesar,1492200,22,e
9,Casanare,1387200,12,b
15,Guainia,1509800,0,e
1,Amazonas,1337600,0,c
6,Boyaca,337200,8,a
4,Atlantico,903800,13,e
12,Choco,999000,29,d
24,Quindio,954400,11,a
11,Cesar,509000,4,e
12,Choco,386600,5,a
26,San Andres y Providencia,835000,9,d
27,Santander,1588600,23,e
24,Quindio,1223000,24,c
18,La Guajira,80400,27,d
6,Boyaca,267000,24,c
23,Putumayo,308000,21,a
21,Narino,116200,30,c
5,Bolivar,802200,29,c
11,Cesar,678800,19,e
15,Guainia,1393800,12,c
25,Risaralda,1342400,12,d
23,Putumayo,352600,30,b
25,Risaralda,131600,22,e
24,Quindio,16600,15,d
25,Risaralda,1840600,20,b
8,Caqueta,1388400,10,d
18,La Guajira,1440000,15,e
15,Guainia,703800,12,a
9,Casanare,730600,18,b
6,Boyaca,1085200,7,c
10,Cauca,988200,7,c
14,Cundinamarca,299000,3,c
5,Bolivar,196200,24,b
29,Tolima,1148800,27,c
5,Bolivar,73200,3,a
14,Cundinamarca,1036800,23,b
5,Bolivar,967200,22,b
27,Santander,582000,21,b
19,Magdalena,1652800,9,c
12,Choco,1403000,24,c
23,Putumayo,1677000,13,d
10,Cauca,1131000,9,a
10,Cauca,513600,24,b
9,Casanare,263200,24,a
4,Atlantico,523400,17,b
17,Huila,84200,8,b
26,San Andres y Providencia,183400,6,b
21,Narino,99000,23,c
18,La Guajira,1090400,25,e
25,Risaralda,885200,16,e
2,Antioquia,611600,21,b
17,Huila,1340000,11,d
5,Bolivar,1539000,1,a
6,Boyaca,1938200,7,c
12,Choco,158200,1,a
27,Santander,18400,13,d
19,Magdalena,1211200,26,e
10,Cauca,1430200,19,b
14,Cundinamarca,1519600,1,a
14,Cundinamarca,1152400,26,b
9,Casanare,1562800,29,e
10,Cauca,1131400,11,b
16,Guaviare,1079400,26,d
32,Vichada,326400,0,a
21,Narino,1419000,30,d
1,Amazonas,1904000,11,c
18,La Guajira,1694200,12,a
20,Meta,836800,12,a
30,Valle del Cauca,1706800,18,a
18,La Guajira,733800,1,a
4,Atlantico,1957800,28,d
12,Choco,834400,5,e
6,Boyaca,1706600,0,b
12,Choco,406000,21,c
3,Arauca,323000,2,e
14,Cundinamarca,832400,7,b
8,Caqueta,942400,24,a
11,Cesar,42800,27,c
25,Risaralda,73800,10,c
22,Norte de Santander,974600,6,b
24,Quindio,531800,15,a
22,Norte de Santander,214200,14,e
8,Caqueta,901600,8,b
29,Tolima,167400,24,b
18,La Guajira,1023400,8,a
11,Cesar,1422400,2,a
10,Cauca,57800,30,c
15,Guainia,1917000,15,d
2,Antioquia,675400,6,d
10,Cauca,1795400,21,b
27,Santander,1715200,13,b
4,Atlantico,8200,0,d
32,Vichada,275200,8,e
7,Caldas,1361000,5,b
7,Caldas,66800,15,d
1,Amazonas,1007200,12,d
8,Caqueta,560600,28,a
9,Casanare,1789600,21,b
29,Tolima,179000,26,d
3,Arauca,1396600,7,d
16,Guaviare,1671800,24,d
15,Guainia,1848000,22,a
25,Risaralda,1920400,1,c
26,San Andres y Providencia,64000,29,a
5,Bolivar,824800,12,e
9,Casanare,1465000,21,d
5,Bolivar,385600,4,a
22,Norte de Santander,571600,28,b
9,Casanare,202200,11,b
21,Narino,606800,0,d
21,Narino,1952400,8,c
22,Norte de Santander,530000,30,b
15,Guainia,510400,2,c
22,Norte de Santander,49200,20,b
30,Valle del Cauca,595600,7,d
7,Caldas,1091000,1,e
16,Guaviare,1953600,11,e
16,Guaviare,845200,16,c
7,Caldas,1855200,16,d
24,Quindio,144000,7,c
25,Risaralda,598200,14,a
28,Sucre,1888200,10,b
29,Tolima,64400,19,e
10,Cauca,486800,19,b
23,Putumayo,1102800,13,b
25,Risaralda,192200,4,a
4,Atlantico,1602200,10,a
2,Antioquia,649600,1,e
30,Valle del Cauca,751200,20,a
13,Cordoba,1007400,14,b
11,Cesar,907200,23,d
29,Tolima,810200,3,c
13,Cordoba,636600,2,b
25,Risaralda,1103800,22,d
25,Risaralda,967200,25,b
15,Guainia,411000,30,b
32,Vichada,334800,5,e
5,Bolivar,675800,17,c
5,Bolivar,903000,5,c
3,Arauca,509600,15,a
5,Bolivar,1751200,6,c
11,Cesar,1343000,1,e
28,Sucre,560000,29,b
12,Choco,1992200,24,d
7,Caldas,1671200,16,d
16,Guaviare,1907800,7,e
5,Bolivar,1718400,16,c
15,Guainia,160200,23,a
2,Antioquia,1328600,29,d
17,Huila,1720000,26,d
18,La Guajira,542800,5,a
21,Narino,1203800,0,e
1,Amazonas,623600,22,d
32,Vichada,1154600,19,d
12,Choco,1504000,26,b
11,Cesar,149200,15,a
7,Caldas,820000,19,a
31,Vaupes,699600,14,a
22,Norte de Santander,772200,28,e
22,Norte de Santander,1951200,4,c
13,Cordoba,343200,25,b
5,Bolivar,1107800,19,b
11,Cesar,1549600,12,b
8,Caqueta,1112600,24,a
15,Guainia,724800,23,c
3,Arauca,195800,23,c
12,Choco,1018400,28,e
14,Cundinamarca,1513200,8,d
29,Tolima,1573000,6,e
12,Choco,22200,13,e
32,Vichada,550600,6,e
31,Vaupes,685600,27,b
28,Sucre,859200,22,a
1,Amazonas,602600,10,c
11,Cesar,251800,22,d
31,Vaupes,1831800,24,c
26,San Andres y Providencia,1971200,14,d
11,Cesar,1493600,23,a
19,Magdalena,1077000,7,c
18,La Guajira,986800,4,b
15,Guainia,165400,25,a
7,Caldas,1451200,19,e
10,Cauca,1735200,27,d
2,Antioquia,1512600,24,b
27,Santander,825200,18,c
29,Tolima,1218800,22,c
9,Casanare,488200,17,c
3,Arauca,125600,9,b
25,Risaralda,1807800,23,b
31,Vaupes,1285600,1,a
16,Guaviare,1956200,17,e
8,Caqueta,559000,5,c
20,Meta,960000,7,b
14,Cundinamarca,348200,1,b
11,Cesar,1414200,23,c
17,Huila,1192800,29,e
6,Boyaca,1937600,13,b
5,Bolivar,1477400,30,b
19,Magdalena,87400,4,e
3,Arauca,922800,2,b
1,Amazonas,950800,10,c
24,Quindio,528800,28,a
31,Vaupes,840400,24,e
27,Santander,31400,1,c
13,Cordoba,1321800,5,a
32,Vichada,1235600,22,e
25,Risaralda,1873600,18,c
32,Vichada,923800,2,b
32,Vichada,1935800,5,a
23,Putumayo,949600,18,d
11,Cesar,1523400,12,e
21,Narino,1730600,24,b
13,Cordoba,360800,20,b
13,Cordoba,777600,15,d
17,Huila,482200,28,c
3,Arauca,1430400,30,e
32,Vichada,612400,13,e
28,Sucre,1408400,24,a
11,Cesar,625000,4,b
5,Bolivar,408400,19,c
1,Amazonas,1228600,22,c
4,Atlantico,269000,8,d
5,Bolivar,922800,29,e
